id,frame,cx,cy,area,eq_radius
18,2823,102.8924,129.44435,560.0,13.351162
18,2824,102.630066,129.52739,560.0,13.351162
18,2825,102.49344,129.51622,560.0,13.351162
18,2826,102.1961,134.16351,217.0,8.311031
18,2827,101.18298,136.18332,226.0,8.481629
19,2827,102.9524,123.89469,146.0,6.8171287
18,2828,100.51393,136.48944,148.0,6.8636627
19,2828,102.8412,124.328735,202.0,8.0186405
19,2829,102.7932,124.777275,207.0,8.117274
19,2830,102.642975,124.98793,170.0,7.356132
19,2831,102.46472,124.82739,168.0,7.3127327
19,2832,102.2034,125.04099,240.0,8.740387
19,2833,102.14296,125.032166,228.0,8.519075
19,2834,102.06976,125.109436,260.0,9.097283
19,2835,101.59668,125.340256,208.0,8.136858
19,2836,101.514366,125.1782,283.0,9.4911375
19,2837,101.48893,125.11586,288.0,9.574615
19,2838,101.25968,124.97415,288.0,9.574615
19,2839,100.56711,124.82655,386.0,11.084566
19,2840,100.16836,125.06734,466.0,12.179179
19,2841,100.19954,124.88777,460.0,12.100518
19,2842,100.32338,124.851166,417.0,11.521077
19,2843,99.60729,124.8306,410.0,11.423968
19,2844,99.24495,125.00041,477.0,12.322086
19,2845,99.36888,125.143585,473.0,12.270313
19,2846,99.681046,125.05824,443.0,11.874817
19,2847,98.97672,124.782234,516.0,12.815924
19,2848,98.30742,124.80869,534.0,13.037541
19,2849,98.36116,124.862946,488.0,12.463355
19,2850,98.71156,124.849,421.0,11.576202
19,2851,98.49457,124.73184,478.0,12.334995
19,2852,98.66585,124.66247,679.0,14.701442
19,2853,98.6163,124.638535,657.0,14.461313
19,2854,98.36508,124.22899,412.0,11.451798
19,2855,97.9731,124.23711,435.0,11.767107
19,2856,97.7099,124.37984,525.0,12.927207
19,2857,98.03961,124.19868,515.0,12.803499
19,2858,98.17973,124.08199,520.0,12.865501
19,2859,97.949036,124.13939,574.0,13.517021
19,2860,97.13025,124.24844,547.0,13.195284
19,2861,96.87458,124.13258,564.0,13.39876
19,2862,97.34137,123.992676,560.0,13.351162
19,2863,97.18248,124.12479,608.0,13.9115925
19,2864,97.159546,124.106575,699.0,14.916388
19,2865,97.07582,123.97475,668.0,14.581872
19,2866,97.001236,123.90469,668.0,14.581872
19,2867,96.85866,123.76784,687.0,14.787795
19,2868,96.60727,123.9984,683.0,14.744681
19,2869,96.71818,123.91225,708.0,15.012108
19,2870,96.764435,123.748604,706.0,14.99089
19,2871,96.817245,123.62865,694.0,14.862943
19,2872,96.68919,123.722534,685.0,14.766254
19,2873,96.70618,123.67354,661.0,14.505269
19,2874,96.6432,123.62581,655.0,14.439285
19,2875,96.24751,123.69786,671.0,14.614579
19,2876,96.17044,123.740005,760.0,15.553634
19,2877,96.25602,123.65845,735.0,15.295678
19,2878,96.286255,123.47406,666.0,14.560027
19,2879,96.358025,123.5782,765.0,15.6047125
19,2880,97.74335,126.88679,1059.0,18.360016
19,2881,99.06085,128.90308,1460.0,21.557653
19,2882,99.7307,130.7147,1922.0,24.73442
19,2883,99.34802,131.73369,2100.0,25.854414
19,2884,99.79265,132.76375,1886.0,24.501682
